user_id,age_group,gender,occupation,phone_type,subscription_type,home_lat,home_lon,home_h3,locality,department,region,urban_rural,household_size,initial_wealth_score,creation_timestamp
d5ece014671c,25-34,M,employee,basic,prepaid,7.829776,-4.213872,877502c4bffffff,M'Bahiakro,Iffou,Lacs,rural,3,0.402,2026-01-13T15:03:45.151194
a9b4425e3898,25-34,F,farmer,smartphone,prepaid,6.737373,-5.925487,8775132c0ffffff,Bonon,Marahoué,Sassandra-Marahoué,rural,1,0.581,2026-01-13T15:03:45.152121
31bc36b019bf,35-44,F,trader,basic,prepaid,6.663173,-5.278872,87751e155ffffff,Yamoussoukro,Yamoussoukro,Yamoussoukro,urban,7,0.43,2026-01-13T15:03:45.153065
e4e549e11e4c,18-24,M,farmer,basic,prepaid,5.326101,-3.983058,877519161ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,5,0.239,2026-01-13T15:03:45.154023
4a2b394589dc,35-44,F,farmer,basic,prepaid,5.412433,-3.967637,8775198c5ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,2,0.209,2026-01-13T15:03:45.154893
f7c836f93e9a,45-54,M,farmer,feature,postpaid,5.387849,-4.809571,87751b8e8ffffff,Grand-Lahou,GrandsPonts,Lagunes,rural,4,0.74,2026-01-13T15:03:45.156036
9898272af02a,18-24,M,informal_sector,smartphone,prepaid,9.075449,-6.866775,87544ba9dffffff,Seguelon,Kabadougou,Denguélé,urban,2,0.659,2026-01-13T15:03:45.156941
6130665c14d8,18-24,F,employee,basic,prepaid,6.01923,-5.62521,87751a8b2ffffff,Zikisso,Lôh-Djiboua,Gôh-Djiboua,urban,2,0.443,2026-01-13T15:03:45.157861
048544b3dd41,25-34,M,trader,smartphone,prepaid,9.538962,-5.790191,875449a32ffffff,Korhogo,Poro,Savanes,urban,5,0.871,2026-01-13T15:03:45.158890
069c4f6c462c,18-24,F,farmer,basic,prepaid,5.419082,-4.022865,8775198d1ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,2,0.255,2026-01-13T15:03:45.159912
c88979d0cd9e,18-24,M,trader,basic,prepaid,6.17215,-4.254064,87751d41affffff,Rubino,Agnéby-Tiassa,Lagunes,rural,3,0.382,2026-01-13T15:03:45.160907
0309deaca869,18-24,F,farmer,basic,postpaid,5.293175,-4.06384,87751915effffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.324,2026-01-13T15:03:45.161828
16d9139591b4,18-24,M,farmer,feature,postpaid,9.37191,-5.627877,875449a4dffffff,Tioroniaradougou,Poro,Savanes,urban,6,0.638,2026-01-13T15:03:45.162742
e19d08deec48,18-24,M,student,smartphone,prepaid,5.35173,-4.009691,877519166ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,6,0.625,2026-01-13T15:03:45.163667
84fcbb3e34eb,35-44,F,other,feature,prepaid,5.32937,-4.045098,877519173ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,4,0.468,2026-01-13T15:03:45.164566
26bebeb4fca6,18-24,F,farmer,basic,prepaid,6.698147,-6.370774,8775add2cffffff,Daloa,Haut-Sassandra,Sassandra-Marahoué,urban,1,0.273,2026-01-13T15:03:45.165490
26d875639eaf,25-34,F,student,smartphone,prepaid,7.966082,-5.097941,8775156f2ffffff,Bouake,Gbeke,ValléeduBandama,urban,4,0.788,2026-01-13T15:03:45.166399
0b9c7c9d7956,18-24,F,trader,feature,prepaid,6.493961,-5.18286,87751e322ffffff,Kokoumbo,Bélier,Lacs,rural,4,0.568,2026-01-13T15:03:45.167282
932e41c7eea3,25-34,F,informal_sector,basic,prepaid,7.634003,-5.45119,877511536ffffff,Beoumi,Gbeke,ValléeduBandama,rural,5,0.178,2026-01-13T15:03:45.168199
e66b8addaf56,55+,M,student,smartphone,prepaid,7.956659,-4.796024,877511924ffffff,Bouake,Gbeke,ValléeduBandama,urban,4,0.868,2026-01-13T15:03:45.169082
dc6bdcab7a2a,55+,F,employee,feature,prepaid,6.807534,-5.433209,87751ec40ffffff,Yamoussoukro,Yamoussoukro,Yamoussoukro,urban,1,0.555,2026-01-13T15:03:45.170033
0493b37cff16,45-54,F,trader,smartphone,prepaid,6.575445,-3.658194,877503665ffffff,Abengourou,Indénié-Djuablin,Comoé,urban,3,0.865,2026-01-13T15:03:45.170924
a351604d22b5,55+,F,informal_sector,smartphone,prepaid,7.700492,-5.307161,877511ca9ffffff,Diabo,Gbeke,ValléeduBandama,urban,5,0.742,2026-01-13T15:03:45.171960
6ac03ac65ffa,55+,M,trader,smartphone,prepaid,9.575061,-3.779869,877531cc6ffffff,Bouna,Bounkani,Zanzan,urban,3,0.962,2026-01-13T15:03:45.172888
9c134640ace1,45-54,F,employee,smartphone,prepaid,5.295921,-3.897883,877519b81ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.871,2026-01-13T15:03:45.173767
e65211b25603,45-54,F,trader,smartphone,prepaid,7.674408,-5.143522,877511c40ffffff,Bouake,Gbeke,ValléeduBandama,urban,2,0.97,2026-01-13T15:03:45.174830
a8db1fe08aac,35-44,F,unemployed,basic,prepaid,5.297234,-4.007786,877519145ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,1,0.413,2026-01-13T15:03:45.175733
87acdb35ca92,45-54,M,unemployed,basic,postpaid,7.529684,-7.601075,8775a1122ffffff,Man,Tonkpi,Montagnes,urban,4,0.231,2026-01-13T15:03:45.176618
954429c229bf,18-24,F,trader,smartphone,prepaid,5.33586,-6.878543,8775a9455ffffff,San-Pedro,San-Pédro,Bas-Sassandra,urban,5,0.764,2026-01-13T15:03:45.177497
986172b39e92,45-54,F,farmer,basic,postpaid,5.444425,-4.072941,877519125ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,5,0.402,2026-01-13T15:03:45.178442
af7cf92b8f52,35-44,F,informal_sector,feature,prepaid,8.422871,-8.233764,8775a4653ffffff,Koonan,Bafing,Woroba,rural,5,0.47,2026-01-13T15:03:45.179326
25029f03ba3f,55+,F,informal_sector,smartphone,prepaid,9.711476,-3.353063,877531915ffffff,Doropo,Bounkani,Zanzan,urban,6,0.653,2026-01-13T15:03:45.180263
2ddfbfb93d6b,35-44,M,employee,smartphone,prepaid,5.64807,-4.63999,8775182e3ffffff,Sikensi,Agnéby-Tiassa,Lagunes,rural,6,0.94,2026-01-13T15:03:45.181202
ce864b812d64,35-44,F,employee,feature,prepaid,5.290991,-4.067269,87751915effffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.706,2026-01-13T15:03:45.182136
e12d112c396e,35-44,F,employee,basic,prepaid,9.469338,-6.117478,875449001ffffff,Niofoin,Poro,Savanes,urban,3,0.535,2026-01-13T15:03:45.183091
d04069eb495a,45-54,F,informal_sector,feature,prepaid,5.319992,-4.016352,877519144ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,7,0.571,2026-01-13T15:03:45.183989
560ae0caea6b,25-34,M,informal_sector,smartphone,prepaid,5.312123,-4.085701,877519153ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,7,0.735,2026-01-13T15:03:45.185004
87bdd838baf8,18-24,F,trader,feature,prepaid,9.607538,-5.687262,875449b0cffffff,Korhogo,Poro,Savanes,urban,2,0.799,2026-01-13T15:03:45.185914
b721ecef6ed6,35-44,M,farmer,feature,prepaid,5.391472,-3.980472,8775198ceffffff,Abidjan-Ville,Abidjan,Abidjan,urban,6,0.519,2026-01-13T15:03:45.186828
ed57db2d57d6,55+,M,farmer,smartphone,prepaid,6.268943,-3.851565,87751d136ffffff,Adzope,LaMé,Lagunes,urban,5,0.857,2026-01-13T15:03:45.187792
c3ff28d216f3,45-54,M,trader,smartphone,prepaid,5.339939,-4.012967,877519162ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.853,2026-01-13T15:03:45.188731
518db9099e66,35-44,M,trader,feature,prepaid,7.313439,-7.646877,8775a100affffff,Man,Tonkpi,Montagnes,urban,3,0.732,2026-01-13T15:03:45.189617
3c769bcda309,18-24,M,farmer,smartphone,postpaid,8.192888,-4.05975,877506609ffffff,Bassawa,Hambol,ValléeduBandama,urban,5,0.661,2026-01-13T15:03:45.190611
017924b8dd72,55+,M,farmer,basic,prepaid,8.162734,-4.762845,8775153b1ffffff,Bonieredougou,Hambol,ValléeduBandama,urban,4,0.133,2026-01-13T15:03:45.191514
0cb3531d0126,45-54,F,farmer,smartphone,prepaid,5.958674,-5.060894,877518453ffffff,Divo,Lôh-Djiboua,Gôh-Djiboua,urban,7,0.642,2026-01-13T15:03:45.192594
4095f802d491,25-34,M,student,basic,prepaid,5.445993,-4.012735,8775198f3ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,2,0.302,2026-01-13T15:03:45.193565
5b49c592834b,35-44,M,unemployed,basic,prepaid,6.943965,-5.485931,87751ec24ffffff,Yamoussoukro,Yamoussoukro,Yamoussoukro,urban,5,0.172,2026-01-13T15:03:45.194438
9810f4d063e5,25-34,M,trader,basic,prepaid,5.389696,-4.000368,8775198ddffffff,Abidjan-Ville,Abidjan,Abidjan,urban,2,0.462,2026-01-13T15:03:45.195356
b254b060c3e9,18-24,M,employee,basic,prepaid,6.8545,-3.351276,877503b98ffffff,Agnibilekro,Indénié-Djuablin,Comoé,rural,3,0.429,2026-01-13T15:03:45.196287
7618e4641604,55+,M,farmer,smartphone,postpaid,5.310177,-4.054154,877519142ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,4,0.737,2026-01-13T15:03:45.197181
94407dfd7237,25-34,F,farmer,feature,prepaid,5.302681,-3.998569,87751916effffff,Abidjan-Ville,Abidjan,Abidjan,urban,5,0.509,2026-01-13T15:03:45.198099
bdba0b817c91,25-34,M,trader,feature,prepaid,8.215196,-7.868668,8775a5484ffffff,Ouaninou,Bafing,Woroba,rural,6,0.842,2026-01-13T15:03:45.199006
57504cf8ca8e,25-34,M,farmer,feature,prepaid,7.709808,-5.02325,877511883ffffff,Bouake,Gbeke,ValléeduBandama,urban,3,0.588,2026-01-13T15:03:45.199960
eb8a3e87ab6e,18-24,F,informal_sector,feature,prepaid,5.357413,-4.064352,877519172ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,4,0.603,2026-01-13T15:03:45.200971
b4af1b7750f5,25-34,M,farmer,smartphone,prepaid,5.445025,-4.167892,877519116ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,2,0.777,2026-01-13T15:03:45.201906
4a5002f6578d,55+,F,farmer,feature,prepaid,5.394791,-4.077295,87751912affffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.352,2026-01-13T15:03:45.202794
3a3dd9cee00e,25-34,M,farmer,feature,prepaid,9.421049,-7.303388,87544bc1effffff,Tieme,Kabadougou,Denguélé,rural,6,0.267,2026-01-13T15:03:45.203926
e832e5c58029,18-24,F,informal_sector,basic,prepaid,9.956728,-7.243576,8754484f1ffffff,Goulia,Folon,Denguélé,urban,4,0.202,2026-01-13T15:03:45.204873
7f12f19ef609,25-34,F,employee,smartphone,prepaid,5.324923,-6.848835,8775a9443ffffff,San-Pedro,San-Pédro,Bas-Sassandra,urban,2,0.908,2026-01-13T15:03:45.205839
3a731d077a47,25-34,F,other,smartphone,prepaid,6.097463,-5.818241,87751ad1affffff,Gagnoa,Gôh,Gôh-Djiboua,urban,3,0.613,2026-01-13T15:03:45.206771
11e1804b5b33,25-34,M,student,basic,prepaid,5.237685,-6.594079,8775a9396ffffff,San-Pedro,San-Pédro,Bas-Sassandra,urban,2,0.178,2026-01-13T15:03:45.207656
3d249f937db4,25-34,F,trader,basic,prepaid,5.448713,-4.046815,8775198d6ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.338,2026-01-13T15:03:45.208559
dae9dbd3de21,35-44,M,informal_sector,basic,prepaid,5.272939,-3.867627,877519babffffff,Abidjan-Ville,Abidjan,Abidjan,urban,5,0.301,2026-01-13T15:03:45.209455
09f4b36ef38e,45-54,F,student,basic,prepaid,7.944462,-4.93906,877515643ffffff,Bouake,Gbeke,ValléeduBandama,urban,2,0.438,2026-01-13T15:03:45.210413
7612d2817879,18-24,F,farmer,basic,prepaid,5.2758,-3.818786,877519b1affffff,Abidjan-Ville,Abidjan,Abidjan,urban,7,0.235,2026-01-13T15:03:45.211317
c60aeed53694,25-34,F,student,smartphone,prepaid,5.167524,-6.828331,8775a9632ffffff,San-Pedro,San-Pédro,Bas-Sassandra,urban,3,0.687,2026-01-13T15:03:45.212248
849f67d0397e,35-44,M,informal_sector,basic,postpaid,5.917395,-5.397482,87751a858ffffff,Divo,Lôh-Djiboua,Gôh-Djiboua,urban,4,0.37,2026-01-13T15:03:45.213161
fdf641fa3c27,45-54,M,employee,feature,prepaid,6.843526,-6.241586,877513601ffffff,Daloa,Haut-Sassandra,Sassandra-Marahoué,urban,7,0.553,2026-01-13T15:03:45.214104
3d6fc16709b0,35-44,M,informal_sector,basic,prepaid,8.716615,-6.256727,8775168d8ffffff,Dianra,Béré,Woroba,rural,2,0.116,2026-01-13T15:03:45.214991
efda73a85ca8,25-34,M,farmer,smartphone,prepaid,5.219985,-3.105296,87750aa90ffffff,Tiapoum,SudComoé,Comoé,rural,4,0.777,2026-01-13T15:03:45.215924
8af797298c5f,25-34,F,trader,smartphone,prepaid,5.366673,-4.111864,87751910affffff,Abidjan-Ville,Abidjan,Abidjan,urban,2,0.746,2026-01-13T15:03:45.216835
75aea2cd3954,35-44,M,farmer,basic,postpaid,5.411589,-4.004536,8775198c2ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.449,2026-01-13T15:03:45.217742
01f67be9c040,45-54,M,informal_sector,feature,prepaid,5.461398,-3.985661,8775198f5ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,4,0.532,2026-01-13T15:03:45.218690
a0c3ae974a08,35-44,F,trader,basic,prepaid,8.556824,-6.661554,877516559ffffff,Kani,Worodougou,Woroba,urban,2,0.337,2026-01-13T15:03:45.219642
4a0bb55a3976,25-34,F,informal_sector,feature,prepaid,5.415868,-4.038431,8775198d3ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.529,2026-01-13T15:03:45.220564
d3caf53df485,25-34,M,farmer,feature,prepaid,5.544047,-3.769955,877519961ffffff,Alépé,LaMé,Lagunes,rural,7,0.356,2026-01-13T15:03:45.221454
0350decbd2b2,35-44,F,trader,basic,prepaid,5.389298,-4.009087,8775198dcffffff,Abidjan-Ville,Abidjan,Abidjan,urban,7,0.456,2026-01-13T15:03:45.222357
088009565c08,25-34,F,informal_sector,smartphone,postpaid,8.014638,-4.758404,8775152aaffffff,Bouake,Gbeke,ValléeduBandama,urban,4,0.531,2026-01-13T15:03:45.223220
e199b497a17c,35-44,F,employee,feature,postpaid,6.785859,-4.619041,87751c722ffffff,Dimbokro,N'zi,Lacs,rural,4,0.928,2026-01-13T15:03:45.224156
57eebbe2e751,25-34,F,unemployed,feature,postpaid,7.358528,-6.00657,877513c6dffffff,Zuénoula,Marahoué,Sassandra-Marahoué,rural,2,0.207,2026-01-13T15:03:45.225033
f2f63e53c2e7,25-34,F,employee,feature,prepaid,5.293674,-3.984646,877519168ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,4,0.698,2026-01-13T15:03:45.225975
d5bf178f3f90,55+,M,farmer,feature,postpaid,9.04242,-6.711859,87544bae8ffffff,Morondo,Worodougou,Woroba,urban,2,0.571,2026-01-13T15:03:45.226854
9bdc797ad93d,18-24,F,student,feature,postpaid,7.729857,-5.140999,877511d5bffffff,Bouake,Gbeke,ValléeduBandama,urban,4,0.764,2026-01-13T15:03:45.227751
6424f37715b0,25-34,M,informal_sector,feature,prepaid,5.43533,-4.097638,877519123ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,2,0.361,2026-01-13T15:03:45.228639
7c5191102a6a,25-34,F,employee,smartphone,prepaid,6.704296,-6.16516,8775ad9a4ffffff,Daloa,Haut-Sassandra,Sassandra-Marahoué,urban,5,0.923,2026-01-13T15:03:45.229597
e9259d919b67,18-24,F,student,basic,prepaid,9.454946,-8.015438,87544a631ffffff,Seydougou,Kabadougou,Denguélé,urban,4,0.264,2026-01-13T15:03:45.230506
323eac455bdf,45-54,F,student,feature,prepaid,7.925388,-4.62279,87751525affffff,Bouake,Gbeke,ValléeduBandama,urban,4,0.62,2026-01-13T15:03:45.231447
aee5e0714520,35-44,M,trader,feature,postpaid,5.429663,-3.948846,8775198e1ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,2,0.562,2026-01-13T15:03:45.232400
61f55049268f,35-44,M,informal_sector,feature,prepaid,5.40121,-4.088467,87751912affffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.305,2026-01-13T15:03:45.233349
a28e7c4b441d,35-44,F,employee,basic,prepaid,5.286448,-3.959773,87751916dffffff,Abidjan-Ville,Abidjan,Abidjan,urban,4,0.609,2026-01-13T15:03:45.234254
7a609ce6667f,25-34,F,unemployed,feature,prepaid,9.717724,-5.752519,875449868ffffff,Korhogo,Poro,Savanes,urban,4,0.231,2026-01-13T15:03:45.235298
e1eb7497f3d2,55+,M,farmer,basic,prepaid,7.894983,-4.676708,8775152c8ffffff,Bouake,Gbeke,ValléeduBandama,urban,3,0.144,2026-01-13T15:03:45.236224
ffc41865632e,18-24,M,trader,smartphone,prepaid,6.635694,-5.394789,87751e031ffffff,Yamoussoukro,Yamoussoukro,Yamoussoukro,urban,5,0.712,2026-01-13T15:03:45.237183
e65cf4ce1520,25-34,M,farmer,smartphone,prepaid,7.950166,-5.080817,8775156f1ffffff,Bouake,Gbeke,ValléeduBandama,urban,2,0.638,2026-01-13T15:03:45.238213
039bcf6d5aba,35-44,M,other,smartphone,prepaid,9.571951,-5.68738,875449b09ffffff,Korhogo,Poro,Savanes,urban,5,0.687,2026-01-13T15:03:45.239091
20e141048814,25-34,M,farmer,smartphone,prepaid,5.397869,-4.095793,877519101ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,2,0.591,2026-01-13T15:03:45.240009
3a7f8ddf3f72,18-24,M,farmer,smartphone,prepaid,5.258147,-4.08836,877519074ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.663,2026-01-13T15:03:45.240963
1e209778b42b,35-44,F,farmer,feature,postpaid,6.781866,-5.28668,87751e125ffffff,Yamoussoukro,Yamoussoukro,Yamoussoukro,urban,5,0.562,2026-01-13T15:03:45.241890
04685c20ad1f,25-34,M,other,basic,prepaid,9.459287,-5.368295,877532608ffffff,Sinematiali,Poro,Savanes,rural,6,0.403,2026-01-13T15:03:45.242800
8854b04d59aa,25-34,M,student,feature,prepaid,6.766942,-5.21066,87751e8c0ffffff,Yamoussoukro,Yamoussoukro,Yamoussoukro,urban,2,0.522,2026-01-13T15:03:45.243722
b5d35926dec4,25-34,F,student,smartphone,prepaid,5.3743,-4.049768,877519129ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,2,0.807,2026-01-13T15:03:45.244606
c397eef97818,25-34,M,trader,feature,postpaid,5.416738,-4.069276,87751912effffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.876,2026-01-13T15:03:45.245529
129b9c05e89a,35-44,F,unemployed,basic,prepaid,5.384602,-4.080647,87751910cffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.276,2026-01-13T15:03:45.246413
cc828c3602d1,25-34,F,other,feature,prepaid,5.419481,-4.107905,877519100ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,8,0.413,2026-01-13T15:03:45.247307
254992da7599,18-24,F,informal_sector,smartphone,prepaid,5.430033,-4.089324,877519123ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,4,0.607,2026-01-13T15:03:45.248221
2a686200c81b,25-34,F,farmer,feature,prepaid,5.172559,-6.799562,8775a9631ffffff,San-Pedro,San-Pédro,Bas-Sassandra,urban,3,0.238,2026-01-13T15:03:45.249120
09064b9599a1,45-54,F,farmer,feature,prepaid,9.657909,-5.574741,8775324c3ffffff,Korhogo,Poro,Savanes,urban,1,0.504,2026-01-13T15:03:45.249995
fbb7c781fcba,45-54,F,trader,basic,prepaid,7.017138,-6.797094,8775ac8f1ffffff,Daloa,Haut-Sassandra,Sassandra-Marahoué,urban,3,0.521,2026-01-13T15:03:45.251001
908bf01d594a,35-44,M,student,smartphone,prepaid,7.97381,-4.64044,877515252ffffff,Bouake,Gbeke,ValléeduBandama,urban,3,0.794,2026-01-13T15:03:45.251915
f68747f1f76b,18-24,M,farmer,feature,prepaid,6.425403,-5.631093,87751e712ffffff,Oumé,Gôh,Gôh-Djiboua,rural,5,0.617,2026-01-13T15:03:45.252873
0a74d97e3fd6,25-34,F,farmer,basic,prepaid,9.789723,-6.629134,875448223ffffff,Kolia,Bagoué,Savanes,rural,7,0.193,2026-01-13T15:03:45.253978
01ae6a886ef1,18-24,M,trader,feature,prepaid,5.302173,-3.894646,877519b80ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,5,0.702,2026-01-13T15:03:45.254875
8b77a6633d6a,18-24,M,farmer,basic,prepaid,5.446778,-4.163217,877519114ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,3,0.289,2026-01-13T15:03:45.255766
f9586a643626,25-34,F,unemployed,basic,prepaid,5.591267,-6.579949,8775a9136ffffff,Gnamangui,Nawa,Bas-Sassandra,rural,5,0.009,2026-01-13T15:03:45.256659
ae05151cb9c3,25-34,F,trader,feature,prepaid,5.247362,-4.064991,877519075ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,4,0.603,2026-01-13T15:03:45.257572
69f42be10915,18-24,F,trader,feature,prepaid,7.745534,-4.94028,877511813ffffff,Bouake,Gbeke,ValléeduBandama,urban,2,0.783,2026-01-13T15:03:45.258454
dca7febcf170,25-34,F,student,feature,prepaid,6.924949,-5.108531,87751e82cffffff,Attiégoukaro,Yamoussoukro,Yamoussoukro,rural,2,0.533,2026-01-13T15:03:45.259430
b0005492cbc9,35-44,F,trader,feature,prepaid,5.903715,-5.215316,87751ab2cffffff,Divo,Lôh-Djiboua,Gôh-Djiboua,urban,2,0.673,2026-01-13T15:03:45.260316
81fb1c4ee954,45-54,M,informal_sector,feature,prepaid,7.607164,-5.450669,877511533ffffff,Beoumi,Gbeke,ValléeduBandama,rural,2,0.354,2026-01-13T15:03:45.261201
696a97b2cc34,25-34,M,farmer,basic,prepaid,10.474262,-6.216502,87544d51affffff,Kanakono,Bagoué,Savanes,rural,5,0.063,2026-01-13T15:03:45.262202
173a0dfe0b3e,25-34,M,farmer,smartphone,postpaid,9.084959,-6.797932,87544baf6ffffff,Morondo,Worodougou,Woroba,rural,4,0.626,2026-01-13T15:03:45.263135
9cf811e32410,45-54,F,trader,smartphone,prepaid,7.558239,-4.84115,877511b82ffffff,Bouake,Gbeke,ValléeduBandama,urban,2,0.946,2026-01-13T15:03:45.264076
19b9502b61cf,25-34,F,farmer,basic,prepaid,9.925937,-6.179399,875449d2cffffff,Kassere,Bagoué,Savanes,rural,5,0.29,2026-01-13T15:03:45.264995
a4f68ad6ce17,25-34,F,farmer,smartphone,prepaid,4.926903,-6.611206,877436824ffffff,San-Pedro,San-Pédro,Bas-Sassandra,urban,3,0.589,2026-01-13T15:03:45.265855
b666a133f500,45-54,F,trader,feature,prepaid,7.969103,-4.83757,87751529affffff,Bouake,Gbeke,ValléeduBandama,urban,5,0.603,2026-01-13T15:03:45.266731
7c220cfa184b,35-44,F,student,basic,prepaid,5.362075,-6.72049,8775a9083ffffff,San-Pedro,San-Pédro,Bas-Sassandra,urban,6,0.358,2026-01-13T15:03:45.267692
10f84200e28c,18-24,M,informal_sector,smartphone,prepaid,6.191107,-6.050434,8775adad6ffffff,Gagnoa,Gôh,Gôh-Djiboua,urban,3,0.552,2026-01-13T15:03:45.268596
9d2ba63d17a7,45-54,F,student,basic,postpaid,6.671392,-6.264708,8775136cbffffff,Daloa,Haut-Sassandra,Sassandra-Marahoué,urban,4,0.599,2026-01-13T15:03:45.269647
14d6b09a954f,35-44,F,farmer,feature,prepaid,5.228776,-6.693184,8775a9776ffffff,San-Pedro,San-Pédro,Bas-Sassandra,urban,5,0.361,2026-01-13T15:03:45.270640
7d6d56286714,35-44,M,unemployed,smartphone,prepaid,8.010021,-6.878776,877512c33ffffff,Sifie,Worodougou,Woroba,rural,7,0.62,2026-01-13T15:03:45.271754
f11e784ed763,35-44,M,employee,smartphone,prepaid,5.380659,-3.9771,8775198ceffffff,Abidjan-Ville,Abidjan,Abidjan,urban,2,0.764,2026-01-13T15:03:45.272672
3352abcd56cb,25-34,M,student,feature,prepaid,5.47118,-5.963345,87751a6a5ffffff,Gueyo,Nawa,Bas-Sassandra,rural,8,0.339,2026-01-13T15:03:45.273591
b4e1a5a52a83,18-24,M,farmer,smartphone,prepaid,6.415355,-7.323674,8775a8d24ffffff,Guiglo,Cavally,Montagnes,rural,5,0.566,2026-01-13T15:03:45.274541
a006d5a147da,35-44,F,trader,basic,prepaid,6.733392,-5.201855,87751e8caffffff,Yamoussoukro,Yamoussoukro,Yamoussoukro,urban,8,0.596,2026-01-13T15:03:45.275404
ed44b2530691,25-34,M,trader,feature,postpaid,7.727899,-4.99529,877511885ffffff,Bouake,Gbeke,ValléeduBandama,urban,1,0.769,2026-01-13T15:03:45.276341
584ffd58f5d6,55+,M,trader,smartphone,prepaid,6.695102,-7.171817,8775ac736ffffff,Duékoué,Guémon,Montagnes,rural,7,0.575,2026-01-13T15:03:45.277270
a1836ecd4c41,45-54,M,trader,feature,prepaid,5.431882,-4.124699,877519106ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,6,0.64,2026-01-13T15:03:45.278155
71ca210f1866,25-34,M,informal_sector,smartphone,prepaid,7.908276,-4.762912,8775152d3ffffff,Bouake,Gbeke,ValléeduBandama,urban,3,0.447,2026-01-13T15:03:45.279067
c92243eb0ad3,25-34,F,farmer,smartphone,prepaid,9.492299,-5.756795,875449a00ffffff,Korhogo,Poro,Savanes,urban,6,0.645,2026-01-13T15:03:45.279957
f55b6f7443bb,45-54,M,other,feature,postpaid,6.083473,-4.234611,87751d4c5ffffff,Rubino,Agnéby-Tiassa,Lagunes,rural,3,0.529,2026-01-13T15:03:45.280937
b08939e141c6,45-54,F,farmer,smartphone,prepaid,5.942619,-6.105688,8775ad255ffffff,Gagnoa,Gôh,Gôh-Djiboua,urban,2,0.61,2026-01-13T15:03:45.281835
f6c9d50e1827,18-24,M,informal_sector,feature,prepaid,5.291482,-3.927322,877519b9cffffff,Abidjan-Ville,Abidjan,Abidjan,urban,5,0.32,2026-01-13T15:03:45.282762
abc0c832bd63,25-34,M,employee,smartphone,postpaid,8.811505,-4.90488,877515d35ffffff,Foumbolo,Hambol,ValléeduBandama,urban,6,1.0,2026-01-13T15:03:45.283717
f5d3de078eb5,18-24,F,student,basic,prepaid,5.664047,-4.615962,8775182e5ffffff,Sikensi,Agnéby-Tiassa,Lagunes,rural,4,0.33,2026-01-13T15:03:45.284590
59eec1878f7b,35-44,M,trader,smartphone,prepaid,6.876796,-5.45117,87751ed5affffff,Yamoussoukro,Yamoussoukro,Yamoussoukro,urban,2,0.865,2026-01-13T15:03:45.285487
a1eb2f8357ea,25-34,M,student,smartphone,prepaid,7.685759,-4.919914,8775118f5ffffff,Bouake,Gbeke,ValléeduBandama,urban,5,0.676,2026-01-13T15:03:45.286353
d691073d6faa,18-24,M,farmer,basic,prepaid,7.627048,-5.516849,87751025dffffff,Beoumi,Gbeke,ValléeduBandama,urban,3,0.403,2026-01-13T15:03:45.287307
a251342cc9eb,25-34,M,employee,feature,prepaid,6.022219,-5.329353,87751a864ffffff,Divo,Lôh-Djiboua,Gôh-Djiboua,urban,2,0.538,2026-01-13T15:03:45.288177
5ddff8e3002c,18-24,M,farmer,smartphone,prepaid,5.398367,-4.063547,877519128ffffff,Abidjan-Ville,Abidjan,Abidjan,urban,6,0.675,2026-01-13T15:03:45.289086
